duration_s,total_keys,keys_per_min,pause_P50,pause_P75,pause_P90,pause_P95,pause_P99,pause_mean,pause_std,long_pauses_30s,long_pauses_60s,bs_total,bs_ratio,bs_burst_count,bs_burst_max,bs_then_long_pause,enter_total,enter_ratio,ctrl_total,shift_total,row_changes,row_changes_ratio,burst_count,keys_per_burst,burst_len_mean,burst_len_std,char_count,char_ratio,solution_id,judge,problem_pass_rate,attempt_number,user_ac_rate,user_total_submissions,ac
170.485,82,28.85884388655893,0.545,1.746,3.272200000000003,6.030899999999994,23.49137999999995,2.1580886075949364,6.817024160868893,1,0,0,0.0,0,0,0,5,0.0609756097560975,1,9,5,0.0617283950617283,2,41.0,41.0,38.0,61,0.7439024390243902,1336197,WA,0.510,1,0.349,109,0
1080.853,492,27.311762099008835,0.261,0.864,1.9438999999999989,3.9168499999999806,36.93711999999993,2.2947447257383966,16.806716395041548,6,4,0,0.0,0,0,0,17,0.0345528455284552,3,188,27,0.054989816700611,7,70.28571428571429,70.28571428571429,40.58048188728273,274,0.556910569105691,1336297,WA,0.510,1,0.381,349,0
708.328,501,42.437966591748456,0.362,0.771,1.7066000000000008,4.094999999999998,15.025920000000015,1.5002578616352202,7.877103816719531,4,2,0,0.0,0,0,0,29,0.0578842315369261,4,151,45,0.09,5,100.2,100.2,45.94953753847801,305,0.6087824351297405,1336316,AC,0.449,1,0.449,530,1
937.151,531,33.996655821740575,0.5325,1.403,3.0408000000000017,4.746999999999999,12.700740000000009,1.8572559055118107,10.370476528236363,2,2,0,0.0,0,0,0,34,0.064030131826742,0,49,41,0.0773584905660377,3,177.0,177.0,106.57391800998968,428,0.8060263653483992,1336377,NoData,0.510,1,0.543,208,0
1576.471,842,32.046260286424555,0.287,0.8254999999999999,1.659,4.458,35.81210000000004,2.0110353982300886,14.815892763278116,11,3,13,0.015439429928741,1,9,0,34,0.0403800475059382,9,114,61,0.0725326991676575,12,70.16666666666667,70.16666666666667,83.93631845366792,640,0.7600950118764845,1336524,WA,0.510,2,0.414,722,0
1160.698,568,29.36164273566423,0.5195000000000001,1.38625,3.1326,4.793749999999998,25.055270000000093,2.154256457564576,11.422540675122146,5,3,0,0.0,0,0,0,34,0.0598591549295774,0,57,44,0.0776014109347442,6,94.66666666666669,94.66666666666669,111.62685857604144,457,0.8045774647887324,1336606,AC,0.510,2,0.528,214,1
968.43,493,30.544283014776493,0.612,1.4485,3.462,7.008,39.092499999999966,2.2635707656612527,7.34362387254543,7,2,0,0.0,0,0,0,28,0.0567951318458417,50,56,84,0.1707317073170731,8,61.625,61.625,93.12483221461396,301,0.6105476673427992,1336652,WA,0.466,3,0.193,545,0
1079.005,871,48.43351050273168,0.4255,1.00075,2.416,4.34825,16.467149999999965,1.3042165071770335,6.016826582922425,2,1,0,0.0,0,0,0,32,0.0367393800229621,7,303,47,0.0540229885057471,3,290.3333333333333,290.3333333333333,388.8070072528129,505,0.5797933409873708,1336668,AC,0.510,1,0.438,194,1
1004.414,595,35.543112700539815,0.5165,1.261,3.1157000000000017,6.429849999999999,28.22495999999996,1.804112099644128,4.637612345463245,5,0,0,0.0,0,0,0,52,0.0873949579831932,7,84,62,0.1043771043771043,6,99.16666666666669,99.16666666666669,87.70483959787445,441,0.7411764705882353,1336693,WA,0.510,3,0.365,310,0
645.517,1037,96.38785655528824,0.184,0.6515,1.4616000000000005,2.4844,7.092159999999993,0.6990498442367601,1.9145361084335344,1,0,0,0.0,0,0,0,60,0.0578592092574734,6,108,85,0.082046332046332,2,518.5,518.5,495.5,760,0.7328833172613307,1336820,WA,0.588,1,0.463,700,0
951.93,188,11.849610790709402,0.5834999999999999,1.363,3.639099999999999,17.5113,157.36075000000017,5.296694444444444,23.214229001507107,5,4,0,0.0,0,0,0,11,0.0585106382978723,14,16,27,0.1443850267379679,6,31.33333333333333,31.33333333333333,40.1939741199543,140,0.7446808510638298,1336826,AC,0.423,8,0.507,298,1
951.46,639,40.295966199314734,0.3755,0.94575,1.8437,4.054100000000011,23.24605,1.6278282828282828,8.002577274508898,4,2,0,0.0,0,0,0,27,0.0422535211267605,0,81,41,0.0642633228840125,5,127.8,127.8,189.971997936538,489,0.7652582159624414,1336876,WA,0.652,1,0.283,498,0
535.569,569,63.74528772203022,0.288,0.9265,1.9866000000000008,3.3877999999999973,13.524039999999944,1.047493307839388,2.821873312505191,1,0,14,0.0246045694200351,3,3,1,38,0.0667838312829525,0,64,43,0.0757042253521126,2,284.5,284.5,109.5,401,0.7047451669595782,1336896,AC,0.340,2,0.411,574,1
887.727,835,56.43626925845446,0.255,0.708,1.5385999999999995,3.246799999999992,13.86924,1.1693256113256114,5.871251454588878,5,1,0,0.0,0,0,0,52,0.0622754491017964,0,97,81,0.0971223021582733,6,139.16666666666666,139.16666666666666,135.60901723541673,617,0.7389221556886227,1336900,AC,0.575,2,0.079,1730,1
274.723,324,70.76218591089935,0.352,0.839,1.3248000000000024,2.6861000000000006,12.481800000000002,0.9568508474576268,3.0325310888550114,1,0,0,0.0,0,0,0,17,0.0524691358024691,7,54,26,0.0804953560371517,2,162.0,162.0,113.0,233,0.7191358024691358,1337026,AC,0.627,2,0.269,617,1
1353.912,710,31.46437877794125,0.36,1.0055,2.093,4.93325,24.109650000000084,2.0520255255255253,16.53882594186735,5,3,0,0.0,0,0,0,26,0.0366197183098591,6,170,42,0.0592383638928067,6,118.33333333333331,118.33333333333331,171.4036820556146,497,0.7,1337089,WA,0.510,1,0.346,312,0
414.171,570,82.57458875681783,0.252,0.67725,1.2425000000000006,1.9889999999999983,11.340110000000111,0.8068787878787879,3.322269246678968,2,0,4,0.0070175438596491,0,0,0,25,0.043859649122807,0,84,28,0.0492091388400703,3,190.0,190.0,128.15615474880636,430,0.7543859649122807,1337114,WA,0.557,1,0.395,479,0
1333.543,520,23.39632092853399,0.375,1.083,3.594000000000001,9.565999999999995,62.39867999999996,2.7211987829614603,11.309465970261083,9,6,0,0.0,0,0,0,31,0.0596153846153846,9,42,60,0.1156069364161849,10,52.0,52.0,56.66039180944657,413,0.7942307692307692,1337226,AC,0.579,1,0.448,413,1
1089.185,1200,66.10447261025446,0.195,0.66925,1.4849,2.818800000000004,14.121770000000058,1.0079586330935253,4.791493954565121,5,3,10,0.0083333333333333,1,5,0,77,0.0641666666666666,11,116,106,0.0884070058381985,6,200.0,200.0,364.9305870070818,847,0.7058333333333333,1337295,AC,0.588,2,0.458,707,1
1323.142,695,31.5158917183492,0.542,1.269,2.5942,4.560199999999996,35.65927999999946,2.032129375951294,10.249909128156643,8,4,0,0.0,0,0,0,41,0.0589928057553956,0,102,59,0.085014409221902,9,77.22222222222223,77.22222222222223,105.82456948257736,530,0.762589928057554,1337507,AC,0.173,3,0.329,516,1
1232.113,142,6.914950170966461,0.255,0.67475,1.9187999999999996,6.886349999999968,29.206240000000005,9.649734374999998,92.66552334871876,1,1,2,0.0140845070422535,0,0,1,7,0.0492957746478873,1,24,15,0.1063829787234042,2,71.0,71.0,54.0,107,0.7535211267605634,1337602,WA,0.322,1,0.354,875,0
952.122,351,22.11901415995009,0.508,1.79025,4.4965,9.12925,49.65554999999975,2.8508571428571425,9.768781921792716,7,3,0,0.0,0,0,0,13,0.037037037037037,4,118,15,0.0428571428571428,8,43.875,43.875,51.41117947489632,200,0.5698005698005698,1337683,WA,0.329,1,0.333,114,0
1750.726,765,26.2176948306017,0.391,0.97675,2.027500000000001,5.849649999999992,58.92697999999974,2.489750704225352,12.108767836785688,12,7,0,0.0,0,0,0,30,0.0392156862745098,5,96,54,0.0706806282722513,13,58.84615384615385,58.84615384615385,130.76570130983603,583,0.7620915032679738,1337732,AC,0.652,6,0.275,513,1
570.663,559,58.77374212100661,0.4395,0.96875,2.1199000000000003,3.0445,6.466950000000005,1.0967310606060603,4.164888318333007,2,1,1,0.0017889087656529,0,0,0,25,0.0447227191413237,1,88,38,0.068100358422939,3,186.33333333333331,186.33333333333331,259.27248643506744,426,0.7620751341681574,1337798,AC,0.510,3,0.295,946,1
446.57,291,39.09801374924424,0.047,0.818,4.7079,9.288799999999991,31.620609999999985,2.475516483516484,12.287090378279716,3,1,0,0.0,0,0,0,3,0.0103092783505154,53,76,11,0.0379310344827586,4,72.75,72.75,84.7271355588043,18,0.0618556701030927,1338195,WA,0.583,5,0.271,199,0
972.886,804,49.58443229730924,0.2885,0.7895000000000001,1.638,2.940000000000002,13.448050000000023,1.29130890052356,8.391494502046635,5,3,0,0.0,0,0,0,26,0.0323383084577114,34,314,50,0.062266500622665,6,134.0,134.0,228.90245375122856,417,0.5186567164179104,1338487,WA,0.575,4,0.354,381,0
573.91,62,6.481852555278702,0.888,2.7435,20.655800000000003,49.32879999999996,136.44253999999998,9.908724137931037,28.6498657430766,5,3,0,0.0,0,0,0,2,0.032258064516129,3,4,18,0.2950819672131147,6,10.333333333333334,10.333333333333334,10.49867716534908,51,0.8225806451612904,1338660,TLE,0.147,41,0.256,986,0
875.31,348,23.854405867635467,0.458,1.40675,4.483500000000005,12.914999999999996,40.50111000000006,2.685009146341464,8.675056380461433,6,1,0,0.0,0,0,0,20,0.057471264367816,0,49,45,0.1296829971181556,7,49.71428571428572,49.71428571428572,67.48907696956657,269,0.7729885057471264,1338794,PE,0.661,1,0.188,573,0
1446.079,1040,43.15116947276048,0.268,0.805,2.267600000000004,5.011399999999999,24.426959999999905,1.5043617677286742,6.166804536035732,7,3,0,0.0,0,0,0,41,0.0394230769230769,89,95,86,0.0827718960538979,8,130.0,130.0,183.8430036743308,789,0.7586538461538461,1338814,WA,0.395,1,0.385,405,0
930.06,350,22.57918843945552,0.469,1.41025,4.788200000000001,12.97255,42.22394999999997,2.8346454545454547,9.100001185067883,7,1,0,0.0,0,0,0,20,0.0571428571428571,1,49,46,0.1318051575931232,8,43.75,43.75,65.07255565904877,270,0.7714285714285715,1338851,AC,0.661,2,0.188,575,1
1665.066,488,17.584888526941274,0.507,1.242,3.2295,8.02725,22.202749999999984,3.673706140350877,35.8402552151534,3,3,0,0.0,0,0,0,21,0.0430327868852459,0,67,34,0.0698151950718685,4,122.0,122.0,105.08092119885512,370,0.7581967213114754,1338911,AC,0.569,1,0.45,322,1
268.65,80,17.86711334450028,0.706,1.9595,6.367200000000001,25.3796,41.69144000000007,3.5833733333333333,8.862829119076794,3,0,0,0.0,0,0,0,2,0.025,3,22,18,0.2278481012658227,4,20.0,20.0,28.32843094843059,53,0.6625,1339078,WA,0.394,2,0.257,498,0
1049.061,183,10.4665029011659,0.267,0.622,1.894,3.044,93.82860000000085,6.153421052631578,53.58777200636673,3,3,0,0.0,0,0,0,9,0.0491803278688524,3,20,16,0.0879120879120879,4,45.75,45.75,42.334235554690245,143,0.7814207650273224,1339144,AC,0.281,1,0.485,615,1
816.515,390,28.658383495710428,0.4075,1.1185,2.656,5.34725,30.058,2.180005319148936,9.68085396268223,4,3,22,0.0564102564102564,3,8,2,17,0.0435897435897435,2,65,32,0.0822622107969151,5,78.0,78.0,107.59182125050212,253,0.6487179487179487,1339249,WA,0.510,5,0.242,927,0
217.407,344,94.93714553809215,0.2715,0.68675,1.576800000000001,2.2248999999999994,4.4360500000000105,0.6987608695652173,2.470338515407318,1,0,0,0.0,0,0,0,9,0.0261627906976744,12,105,10,0.0291545189504373,2,172.0,172.0,152.0,209,0.6075581395348837,1339466,AC,0.708,1,0.371,385,1
1716.365,781,27.301885088544687,0.419,0.96175,2.544,5.8565000000000005,38.55425,2.3842520661157027,15.171048589021694,12,4,0,0.0,0,0,0,41,0.0524967989756722,6,81,69,0.0884615384615384,13,60.07692307692308,60.07692307692308,72.11365126121997,594,0.7605633802816901,1339728,AC,0.377,1,0.269,528,1
323.93,462,85.57404377488965,0.28,0.553,1.2172,2.2393999999999994,7.10203999999999,0.7615766590389015,2.9470701809502344,3,0,0,0.0,0,0,0,12,0.0259740259740259,0,247,16,0.0347071583514099,4,115.5,115.5,134.86382020393756,195,0.422077922077922,1339798,WA,0.163,1,0.427,206,0
90.351,32,21.2504565527775,0.4625,0.7785,4.526700000000001,5.117349999999999,45.888080000000045,3.0174000000000003,11.133849845104493,1,1,0,0.0,0,0,0,1,0.03125,0,7,2,0.064516129032258,2,16.0,16.0,7.0,24,0.75,1339857,WA,0.510,2,0.281,613,0
613.896,375,36.65115915399351,0.318,0.721,2.405,3.5241,21.36015999999992,1.7454394366197186,10.884255080768437,2,1,0,0.0,0,0,0,30,0.08,3,68,47,0.1256684491978609,3,125.0,125.0,135.65397155999526,261,0.696,1339858,TLE,0.377,1,0.321,355,0
521.908,551,63.34449749764326,0.295,0.6,1.269,2.785,16.400599999999613,1.0236353166986565,4.74932691396582,5,1,0,0.0,0,0,0,17,0.0308529945553539,0,291,25,0.0454545454545454,6,91.83333333333331,91.83333333333331,116.80099409774824,233,0.4228675136116152,1339983,WA,0.163,4,0.417,211,0
247.294,298,72.30260337897401,0.2965,0.8242499999999999,1.6513000000000004,3.0534999999999988,9.4333,0.8964858156028368,2.637013549939545,1,0,0,0.0,0,0,0,17,0.0570469798657718,1,81,23,0.0774410774410774,2,149.0,149.0,146.0,183,0.6140939597315436,1340147,AC,0.833,1,0.369,369,1
316.394,81,15.360594701543013,0.046,0.455,5.131400000000001,24.28960000000001,63.23427999999949,4.120168831168831,16.960700874854826,3,1,0,0.0,0,0,0,17,0.2098765432098765,4,51,19,0.2375,4,20.25,20.25,25.469344318219107,9,0.1111111111111111,1340307,NoData,0.394,1,0.424,250,0
212.08,98,27.725386646548472,0.2905,1.024,2.5427000000000017,4.201499999999997,48.25808999999997,2.372544444444444,11.063683787922349,2,1,0,0.0,0,0,0,7,0.0714285714285714,3,9,9,0.0927835051546391,3,32.666666666666664,32.666666666666664,42.66406242052229,72,0.7346938775510204,1340509,AC,0.377,1,0.336,402,1
151.381,40,15.854037164505453,0.578,1.67,9.94400000000001,18.785599999999988,53.48467999999984,4.332485714285714,12.22479846721743,1,1,6,0.15,1,3,1,1,0.025,5,0,4,0.1025641025641025,2,20.0,20.0,14.0,18,0.45,1340521,WA,0.510,4,0.276,624,0
1538.946,785,30.605362371389248,0.257,0.76475,1.6435,3.1095,28.951,2.1461680440771347,17.356959032743127,8,5,0,0.0,0,0,0,35,0.0445859872611464,5,140,65,0.0829081632653061,9,87.22222222222223,87.22222222222223,120.68579754219245,567,0.7222929936305732,1340599,AC,0.686,1,0.386,502,1
1008.453,241,14.338794172856842,0.225,0.7424999999999999,1.5434000000000003,2.6737,4.521080000000001,4.470555066079295,49.84941985779636,2,2,0,0.0,0,0,0,14,0.0580912863070539,0,29,20,0.0833333333333333,3,80.33333333333333,80.33333333333333,52.35986588557648,190,0.7883817427385892,1340947,AC,0.681,1,0.364,519,1
770.101,508,39.579224023861805,0.523,1.167,2.536,4.246,15.492999999999997,1.6171392931392932,7.445518104010377,2,1,0,0.0,0,0,0,29,0.0570866141732283,12,63,55,0.1084812623274161,3,169.33333333333334,169.33333333333334,174.37380027464624,388,0.7637795275590551,1340959,AC,0.568,4,0.485,497,1
1006.79,35,2.0858371656452688,0.8180000000000001,5.25525,126.9759,207.28454999999985,342.13351000000006,35.95632142857143,86.4360702927122,5,5,0,0.0,0,0,0,1,0.0285714285714285,11,0,8,0.2352941176470588,6,5.833333333333333,5.833333333333333,4.633812924819281,17,0.4857142857142857,1341000,WA,0.395,9,0.296,520,0
745.586,382,30.74092056449558,0.503,1.3595000000000002,2.874,5.392,27.6085,2.1530170940170943,11.719135027090674,3,1,0,0.0,0,0,0,17,0.0445026178010471,17,36,46,0.1207349081364829,4,95.5,95.5,78.36293766826255,302,0.7905759162303665,1341163,NoData,0.394,4,0.278,796,0
538.384,325,36.21950132247616,0.334,0.941,2.7622000000000018,4.763000000000004,27.05103999999982,1.7817344262295078,8.559498596753857,3,2,0,0.0,0,0,0,16,0.0492307692307692,0,119,28,0.0864197530864197,4,81.25,81.25,93.16484047107042,179,0.5507692307692308,1341189,AC,0.643,1,0.256,664,1
840.145,900,64.27461926215118,0.316,0.74825,1.604000000000001,2.624349999999997,12.40544999999967,1.0133981042654028,4.378538615279536,5,1,0,0.0,0,0,0,60,0.0666666666666666,9,159,81,0.0901001112347052,6,150.0,150.0,135.76695719749583,619,0.6877777777777778,1341294,AC,0.575,1,0.388,480,1
612.495,70,6.857198834276198,0.3895,0.60425,2.2295,13.46939999999997,215.09542000000025,9.902677419354838,55.98297078512536,3,2,0,0.0,0,0,0,6,0.0857142857142857,4,11,10,0.144927536231884,4,17.5,17.5,21.80022935659164,42,0.6,1341374,AC,0.569,2,0.357,429,1
811.685,349,25.79818525659585,0.286,0.88775,2.676600000000003,7.8771499999999985,55.58131000000015,2.534183229813664,11.577594003662066,6,3,1,0.0028653295128939,0,0,1,8,0.0229226361031518,13,14,21,0.0603448275862069,7,49.85714285714285,49.85714285714285,71.24490672808743,98,0.2808022922636103,1341726,WA,0.394,2,0.268,414,0
673.276,643,57.3019088754092,0.086,0.5065,1.6077999999999988,3.194599999999987,15.049859999999924,1.1363591433278415,7.886493222619482,2,1,0,0.0,0,0,0,13,0.0202177293934681,0,387,30,0.0467289719626168,3,214.33333333333331,214.33333333333331,141.54936319963514,228,0.3545878693623639,1341746,WA,0.430,2,0.675,320,0
423.417,202,28.62426402340955,0.258,0.648,1.3418,2.177599999999995,59.45112000000005,2.2651640211640216,12.187746082044807,4,2,5,0.0247524752475247,0,0,0,8,0.0396039603960396,5,58,17,0.0845771144278607,5,40.4,40.4,37.67014733180638,102,0.504950495049505,1341844,NoData,0.362,10,0.334,721,0
1353.543,802,35.551142446157975,0.351,1.074,2.1548000000000003,4.130999999999994,28.544280000000047,1.785432679738562,8.865129826105385,8,4,0,0.0,0,0,0,25,0.0311720698254364,5,263,54,0.0674157303370786,9,89.11111111111111,89.11111111111111,90.4365270899915,483,0.6022443890274314,1341910,AC,0.652,1,0.322,326,1
596.431,424,42.65371853575686,0.449,1.02,2.991799999999999,5.946799999999981,14.828560000000005,1.4688215158924207,3.90398198256878,1,0,0,0.0,0,0,0,20,0.0471698113207547,6,55,32,0.0756501182033096,2,212.0,212.0,130.0,326,0.7688679245283019,1341923,AC,0.828,1,0.247,583,1
248.796,295,71.14262287175035,0.1735,0.6145,1.7378000000000005,3.032499999999998,12.745170000000352,0.9383897058823528,3.406233642535563,1,0,0,0.0,0,0,0,17,0.0576271186440678,1,96,21,0.0714285714285714,2,147.5,147.5,66.5,10,0.0338983050847457,1342240,OLE,0.864,1,0.338,459,0
318.18,409,77.12615500660004,0.336,0.765,1.4331,2.193949999999997,10.13570000000002,0.8610740740740741,2.158708478720629,0,0,0,0.0,0,0,0,23,0.0562347188264058,3,41,34,0.0833333333333333,1,409.0,409.0,0.0,320,0.78239608801956,1342378,AC,0.874,1,0.342,1177,1
492.186,75,9.14288500688764,0.3745,1.0575,2.9906999999999995,4.599200000000009,176.59540000000104,6.845958333333333,37.377108026184175,2,2,1,0.0133333333333333,0,0,0,3,0.04,1,7,7,0.0945945945945946,3,25.0,25.0,24.385788210895843,61,0.8133333333333334,1342452,AC,0.492,4,0.341,451,1
954.588,701,44.06089328589926,0.342,0.8915,2.295,4.7330000000000005,26.2885,1.4863333333333333,5.753468542392943,6,4,0,0.0,0,0,0,29,0.0413694721825962,8,116,58,0.0828571428571428,7,100.14285714285714,100.14285714285714,126.62140258201508,513,0.7318116975748931,1342500,WA,0.492,1,0.284,437,0
330.233,627,113.919565882271,0.231,0.5885,1.0879000000000003,1.5788000000000002,5.133169999999942,0.5845102739726027,1.4108407929476416,0,0,0,0.0,0,0,0,44,0.0701754385964912,0,66,52,0.0830670926517571,1,627.0,627.0,0.0,482,0.7687400318979266,1342585,WA,0.377,3,0.529,671,0
817.927,556,40.786035917630784,0.359,1.06,2.7830000000000004,4.987999999999989,18.253559999999982,1.574179047619048,7.154937752505444,1,1,1,0.0017985611510791,0,0,1,30,0.0539568345323741,20,159,47,0.0846846846846846,2,278.0,278.0,244.0,306,0.5503597122302158,1342685,AC,0.555,1,0.23,291,1
422.811,439,62.29733852714334,0.315,0.8015000000000001,1.605,2.983,9.697699999999978,1.050206812652068,3.9741953383545257,3,0,0,0.0,0,0,0,18,0.041002277904328,0,101,31,0.0707762557077625,4,109.75,109.75,118.28857721690628,309,0.7038724373576309,1342837,WA,0.235,1,0.414,1276,0
1153.353,605,31.47345175327935,0.52,1.19775,2.983,6.936699999999994,30.98961000000001,2.010065743944637,7.558158764485736,8,2,0,0.0,0,0,0,28,0.0462809917355371,0,101,44,0.0728476821192053,9,67.22222222222223,67.22222222222223,90.57688910260812,452,0.7471074380165289,1342842,AC,0.399,4,0.449,530,1
1321.804,806,36.58636227458836,0.371,1.044,2.412,4.7627500000000005,22.188900000000025,1.7415208877284594,8.341669220565745,5,3,0,0.0,0,0,0,34,0.0421836228287841,30,59,65,0.0807453416149068,6,134.33333333333334,134.33333333333334,130.82515898030556,643,0.7977667493796526,1342884,WA,0.633,1,0.293,668,0
614.555,485,47.35133551919682,0.333,0.834,1.994400000000001,3.8109999999999937,25.719400000000075,1.3796203090507728,5.503394764224167,4,1,3,0.0061855670103092,0,0,0,18,0.0371134020618556,0,118,35,0.0723140495867768,5,97.0,97.0,108.20351195779185,335,0.6907216494845361,1342952,AC,0.235,3,0.412,1282,1
1181.922,493,25.02703224070624,0.421,0.908,1.9248000000000045,4.535799999999994,43.56423999999987,2.5774783549783544,15.482745006410012,8,3,2,0.0040567951318458,0,0,1,24,0.0486815415821501,5,51,41,0.0833333333333333,9,54.77777777777778,54.77777777777778,68.4961925588695,377,0.7647058823529411,1342987,OLE,0.699,1,0.363,518,0
320.493,455,85.18126760958897,0.284,0.638,1.2205999999999997,1.927599999999998,3.4391999999999983,0.766806526806527,4.263424244263929,1,1,0,0.0,0,0,0,18,0.0395604395604395,0,94,26,0.0572687224669603,2,227.5,227.5,121.5,320,0.7032967032967034,1343076,AC,0.583,1,0.28,447,1
65.43,63,57.77166437414029,0.5445,1.25475,3.465,4.365,6.317000000000003,1.2071964285714287,1.5277924482688232,0,0,0,0.0,0,0,0,3,0.0476190476190476,2,1,8,0.1290322580645161,1,63.0,63.0,0.0,56,0.8888888888888888,1343112,WA,0.633,3,0.291,673,0
1515.587,99,3.919273522404191,0.4044999999999999,4.81425,47.766,102.745,231.7586,15.79634375,42.28791669314556,13,8,1,0.0101010101010101,0,0,0,0,0.0,53,0,6,0.0612244897959183,14,7.071428571428571,7.071428571428571,10.700228874149548,7,0.0707070707070707,1343390,AC,0.334,2,0.41,295,1
1021.907,56,3.287970431751617,0.3,0.7709999999999999,8.506599999999995,40.47079999999981,444.5950600000002,19.67415384615385,86.43392399741965,3,3,0,0.0,0,0,0,2,0.0357142857142857,10,20,7,0.1272727272727272,4,14.0,14.0,8.48528137423857,22,0.3928571428571428,1343393,WA,0.329,5,0.297,643,0
326.499,465,85.45202282395964,0.2365,0.71675,1.4765,2.4800499999999994,5.98507,0.7682672811059907,3.1691518196119524,1,1,0,0.0,0,0,0,15,0.032258064516129,2,101,23,0.0495689655172413,2,232.5,232.5,141.5,340,0.7311827956989247,1343677,AC,0.886,1,0.326,873,1
625.528,279,26.761391976058626,0.4,0.8414999999999999,2.4758000000000013,5.055599999999998,63.41065999999979,2.357059925093633,11.468652374725163,5,4,0,0.0,0,0,0,18,0.064516129032258,0,89,28,0.1007194244604316,6,46.5,46.5,50.480194135918296,166,0.5949820788530465,1343697,AC,0.765,1,0.356,432,1
188.116,36,11.482276892980927,0.81,2.749,13.077000000000009,39.07539999999998,55.01736,5.733,13.537993056579694,3,0,1,0.0277777777777777,0,0,1,2,0.0555555555555555,1,13,6,0.1714285714285714,4,9.0,9.0,7.713624310270756,19,0.5277777777777778,1343789,AC,0.770,2,0.252,618,1
1146.844,789,41.27849995291426,0.397,0.8665,1.6519999999999997,4.850099999999994,23.985339999999976,1.5541753681392236,5.6826625780473226,6,3,0,0.0,0,0,0,65,0.082382762991128,1,128,93,0.1180203045685279,7,112.71428571428572,112.71428571428572,175.910459597826,572,0.7249683143219265,1343798,NoData,0.408,3,0.358,645,0
352.422,187,31.836831979842344,0.201,0.69275,1.1833,2.097750000000002,46.7914800000013,2.12692261904762,14.628146141858975,2,2,0,0.0,0,0,0,10,0.053475935828877,3,23,15,0.0806451612903225,3,62.333333333333336,62.333333333333336,81.78970323674952,139,0.7433155080213903,1343800,AC,0.564,1,0.373,429,1
1262.742,384,18.24600749796871,0.257,1.1629999999999998,3.400000000000001,17.66869999999992,76.45837999999993,3.453978201634877,14.265926097779904,9,6,10,0.0260416666666666,1,4,0,11,0.0286458333333333,86,112,41,0.1070496083550913,10,38.4,38.4,28.63983240174425,157,0.4088541666666667,1344004,WA,0.568,5,0.32,331,0
176.59,107,36.35539951299621,0.506,1.425,3.355,6.132,20.102,1.7663960396039604,3.825584948682786,0,0,0,0.0,0,0,0,2,0.0186915887850467,0,23,3,0.0283018867924528,1,107.0,107.0,0.0,76,0.7102803738317757,1344109,CE,0,120,0.304,375,0
914.755,330,21.64513995550721,0.4,1.341,3.3488000000000007,6.273399999999994,44.412039999999976,2.943607028753993,18.584549255864577,5,1,0,0.0,0,0,0,12,0.0363636363636363,0,79,23,0.0699088145896656,6,55.0,55.0,57.29456053297439,229,0.693939393939394,1344207,WA,0.158,1,0.321,212,0
123.233,46,22.39659831376336,0.675,1.56,2.396,3.356,48.94060000000008,3.009878048780488,10.958467847764748,1,1,0,0.0,0,0,0,4,0.0869565217391304,1,7,7,0.1555555555555555,2,23.0,23.0,20.0,31,0.6739130434782609,1344224,AC,0.627,5,0.38,271,1
1675.343,1134,40.61257903605411,0.3165,0.97775,2.3704000000000005,5.002799999999997,19.43428000000012,1.568261111111111,6.964010764769179,9,3,0,0.0,0,0,0,38,0.0335097001763668,49,376,80,0.0706090026478376,10,113.4,113.4,158.96615992090898,640,0.564373897707231,1344273,AC,0.765,3,0.339,407,1
1515.49,361,14.292407076259163,0.399,0.906,2.3578,6.415199999999997,92.46251999999971,4.51066765578635,29.78056408546685,8,7,0,0.0,0,0,0,17,0.0470914127423822,6,46,39,0.1083333333333333,9,40.11111111111112,40.11111111111112,74.42288244954482,274,0.7590027700831025,1344281,TLE,0.212,2,0.363,598,0
766.019,802,62.81828518613767,0.24,0.5385,1.5249,3.07255,16.657439999999944,1.027230263157895,4.586630026028161,5,1,0,0.0,0,0,0,42,0.0523690773067331,0,292,69,0.0861423220973782,6,133.66666666666666,133.66666666666666,116.5599511934619,414,0.516209476309227,1344347,AC,0.440,1,0.393,356,1
1075.564,687,38.32407927375777,0.2985,0.772,1.7534999999999998,3.53225,31.956199999999928,1.721268867924528,10.133634517905705,7,3,0,0.0,0,0,0,35,0.0509461426491994,1,151,50,0.0728862973760933,8,85.875,85.875,76.76659022647809,482,0.7016011644832606,1344354,MLE,0.396,1,0.412,1287,0
374.653,286,45.80238247124672,0.569,1.319,3.2028,5.387999999999984,19.248200000000004,1.4918470588235293,3.014700690788452,0,0,0,0.0,0,0,0,18,0.0629370629370629,19,31,40,0.1403508771929824,1,286.0,286.0,0.0,192,0.6713286713286714,1344533,WA,0.794,3,0.334,344,0
1051.76,433,24.70145280292082,0.649,1.443,4.3373999999999935,11.893199999999933,33.61108000000008,2.7154215938303343,10.893826983747337,5,2,0,0.0,0,0,0,31,0.0715935334872979,33,36,64,0.1481481481481481,6,72.16666666666667,72.16666666666667,117.40445287788516,285,0.6581986143187067,1344696,AC,0.510,2,0.338,589,1
262.399,262,59.908764896207686,0.384,1.106,2.684400000000001,3.556599999999999,8.62080000000001,1.0683333333333334,2.185997972982792,0,0,0,0.0,0,0,0,9,0.0343511450381679,0,48,12,0.0459770114942528,1,262.0,262.0,0.0,202,0.7709923664122137,1344813,AC,0.754,2,0.445,292,1
